norm,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
ravenscourt park,0.0061027939353485265,0.0002860684657194622,0.0,0.0,0.0,0.0023839038809955184,0.01554305330409078,0.07475922570801945,0.146276342137885,0.07924096500429102,0.0390960236483265,0.03223038047105941,0.03089539429770192,0.032993229712977974,0.034423572041575284,0.059597597024887955,0.1016496614856489,0.09964718222561267,0.0910651282540288,0.051969104605702296,0.03146753122914084,0.028034709640507294,0.02469724420711357,0.017640888719366834
rayners lane,0.012754738492233148,0.0017101325352714834,0.0,0.0,0.0,0.012113438791506342,0.05080518740202366,0.10602821718683197,0.11835542254524725,0.056291862619353,0.03370386204930882,0.03006983041185692,0.03170870742482542,0.033561351004702866,0.03612654980761009,0.04681487815305686,0.07111301125837252,0.0950548667521733,0.10503063987459028,0.06298988171583297,0.033917628616217756,0.023585577882285876,0.020094057289439932,0.018170158187259512
redbridge,0.009102873437157271,0.0014257512612415003,0.0,0.0,0.0,0.01754770783066462,0.06382978723404255,0.09278350515463918,0.1131827155077868,0.05604299188418513,0.03421803026979601,0.02917306426847993,0.028734371572713316,0.030489142355779777,0.03410835709585435,0.044856328142136435,0.06722965562623383,0.09574468085106383,0.10078964685237991,0.06459749945163414,0.03992103531476201,0.028515025224830008,0.025663522702347005,0.022044307962272428
regent s park,0.0023511629859769923,0.0,0.0,0.0,0.0,0.0008397010664203543,0.011251994290032749,0.0599546561424133,0.11839785036526997,0.09925266605088588,0.0559240910235956,0.04845075153245445,0.05096985473171551,0.049038542278948695,0.04996221345201109,0.06230581912839029,0.08573347888151818,0.11151230162062306,0.08800067176085313,0.04072550172138718,0.02594676295238895,0.01746578218154337,0.013267276849441598,0.00864892098412965
richmond,0.0020371386037765418,0.0,0.0,0.0,0.0,0.0013711509833111337,0.01778578704066442,0.07631434615685967,0.11541173705241714,0.07145655410170022,0.04426858888975946,0.04078194781791115,0.04180051711979942,0.04258403196740578,0.042113923058841964,0.048342866097312545,0.07086891796599545,0.11110240539058215,0.10937867272584816,0.05316148241009167,0.027423019666222674,0.026169395910052497,0.03294679934184753,0.024680717699600407
rickmansworth,0.007535403403923607,0.0010393659867480836,0.0,0.0,0.0,0.0059763544238014814,0.0509289333506561,0.14486163440301417,0.1464206833831363,0.05690528777445758,0.02286605170845784,0.017409380278030403,0.018448746264778486,0.023905417695205926,0.02546446667532805,0.10016889697284656,0.07184617383396129,0.08834610887358711,0.08172015070806808,0.05547615954267897,0.02923216837728985,0.01974795374821359,0.016370014291282316,0.015330648304534233
roding valley,0.003756574004507889,0.0,0.0,0.0,0.0,0.0015026296018031556,0.0608564988730278,0.1893313298271976,0.08715251690458302,0.03456048084147258,0.029301277235161533,0.021788129226145755,0.03155522163786627,0.021788129226145755,0.021788129226145755,0.11645379413974455,0.06536438767843726,0.10894064613072878,0.08564988730277986,0.03906836964688205,0.024793388429752067,0.0202854996243426,0.021036814425244178,0.015026296018031555
royal oak,0.006002400960384154,0.0,0.0,0.0,0.0,0.004441776710684273,0.021368547418967588,0.07635054021608643,0.129171668667467,0.07851140456182473,0.040096038415366145,0.03409363745498199,0.03505402160864346,0.03625450180072029,0.037815126050420166,0.05078031212484994,0.07202881152460984,0.0929171668667467,0.1014405762304922,0.06650660264105643,0.04105642256902761,0.03169267707082833,0.02629051620648259,0.018127250900360145
ruislip,0.0046612802983219395,0.0007768800497203232,0.0,0.0,0.0,0.0074580484773151025,0.037445618396519574,0.0997513983840895,0.10487880671224363,0.05764449968924798,0.04552517091361094,0.04490366687383468,0.047078931013051585,0.047700435052827846,0.04987569919204475,0.059819763828464885,0.07722187694220012,0.0971100062150404,0.0896519577377253,0.051118707271597265,0.02781230577998757,0.018645121193287758,0.018645121193287758,0.012274704785581106
ruislip gardens,0.008305216714248637,0.0007786140669608098,0.0,0.0,0.0,0.018427199584739165,0.05839605502206073,0.14352452634310928,0.14196729820918766,0.05294575655333506,0.02621334025434726,0.023358422008824292,0.024396574098105372,0.0241370360757851,0.03244225279003374,0.043861925772125616,0.06670127173630937,0.08798338956657151,0.09343368803529717,0.05554113677653776,0.02958733454451077,0.023877498053464834,0.02621334025434726,0.017908123540098624
ruislip manor,0.006317954745812518,0.000881575080811049,0.0,0.0,0.0,0.008081104907434616,0.045694975022039376,0.10813987657948869,0.13532177490449604,0.05215985894798707,0.034675286511901264,0.03232441962973846,0.033793711431090216,0.03717308257419923,0.03937702027622686,0.07449309432853364,0.07743167793123715,0.0916838084043491,0.0922715251248898,0.05215985894798707,0.026741110784601823,0.018660005877167204,0.01792535997649133,0.014692918013517485
russell square,0.006302874110594431,0.0007563448932713317,0.0,0.0,0.0,0.0019048686200907614,0.010504790184324053,0.038545576783013055,0.07305731413524567,0.08493473023698807,0.05868676116309037,0.0453806935962799,0.04891030309821279,0.05314023194576727,0.05224382318337162,0.06244047285562216,0.08126505686593087,0.10535604235531403,0.08661549666647991,0.0557734326853045,0.0468653706089977,0.03605243991260015,0.029693540254355985,0.021569835845145387
seven sisters,0.010566226110107445,0.001568888466292669,0.0,0.0,0.0,0.013430636112959969,0.056693924122848724,0.09508414947228297,0.10511552724160883,0.06088951221831321,0.033956926880289055,0.02914329181325473,0.030712180279547398,0.03371921650660835,0.03545450223447751,0.046234667680897595,0.07169344870210136,0.09942236379195588,0.09332509270704574,0.05846486640676999,0.03900827232100409,0.031758105923742515,0.029440429780355614,0.02431777122753637
shepherd s bush,0.008853736276708771,0.0013428166686341636,0.0,0.0,0.0,0.0032316137409987016,0.026487427694487073,0.06666863416361704,0.10593495455082044,0.07165623893282966,0.03851375280368315,0.035178845472789516,0.03662495573131862,0.04077145555424389,0.04260122771809704,0.050481053004367844,0.0674212017471373,0.09588596387675599,0.10597922323220399,0.06565045449179553,0.04162731672765907,0.03334907330893637,0.0352673828355566,0.026472671467359224
shepherd s bush market,0.007593148507858026,0.0004414621225498852,0.0,0.0,0.0,0.004944375772558714,0.020483842486314675,0.06295249867561363,0.1046265230443228,0.0684266289952322,0.0411442698216493,0.03778915769027018,0.043793042556948616,0.04776620165989758,0.046353522867737945,0.05103302136676673,0.06966272293837189,0.09482606392371534,0.10135970333745364,0.06259932897757373,0.03743598799223027,0.035670139502030726,0.03628818647360057,0.024810171287303548
sloane square,0.003722197004085338,0.0,0.0,0.0,0.0,0.0027961870177031323,0.01917385383567862,0.07008624602814344,0.10191556967771222,0.07420789832047209,0.048987743985474355,0.04573763050385837,0.04913300045392646,0.04855197458011802,0.05118474807081253,0.06307762142532909,0.07960054471175669,0.09848388561053109,0.09781207444394008,0.056650022696323195,0.0306854289605084,0.02456650022696323,0.02020880617339991,0.01341806627326373
snaresbrook,0.00735217976597287,0.0015532774153463808,0.0,0.0,0.0,0.00807704255980118,0.03489696593144869,0.12322667495081288,0.18784301542922233,0.08801905353629491,0.032618825722273995,0.02671637154395775,0.026923475199337268,0.02837320078699389,0.029098063580822203,0.03976390183286735,0.06948327637982811,0.07290048669359014,0.07942425183804494,0.05332919126022574,0.030547789168478823,0.023299161230195712,0.02112457284871078,0.01542922232577405
south ealing,0.012263002261262828,0.0026091494172899633,0.0,0.0,0.0,0.007914419899112889,0.029744303357105584,0.08471038441468082,0.11854235519220734,0.06688119672986606,0.03791963819794747,0.03426682901374152,0.035397460427900505,0.036789006783788485,0.038180553139676464,0.04853017916159332,0.06548965037397808,0.09514698208384066,0.09740824491215863,0.0640981040180901,0.036702035136545484,0.03200556618542355,0.030440076535049574,0.02496086275874065
south harrow,0.008333333333333333,0.0011299435028248588,0.0,0.0,0.0,0.01765536723163842,0.05692090395480226,0.09872881355932203,0.1096045197740113,0.05183615819209039,0.033757062146892655,0.03234463276836158,0.03347457627118644,0.037005649717514126,0.040536723163841805,0.05211864406779661,0.075,0.10028248587570622,0.09788135593220339,0.05875706214689266,0.033757062146892655,0.023022598870056497,0.019915254237288134,0.017937853107344633
south kensington,0.005274734024024921,0.0004379024472775406,0.0,0.0,0.0,0.0018710377292767643,0.013117168761631784,0.04510395206958668,0.08955105046825705,0.077339543586222,0.05452880701440102,0.04977159406443137,0.05335443226942943,0.053523621851332116,0.05544442122234497,0.0662825067924641,0.08138018889519202,0.10161327242508385,0.09000885757222903,0.05024930582509778,0.03537057494600862,0.029200131370734184,0.02836413578956797,0.0182127608754068
south kenton,0.01081685938082805,0.0,0.0,0.0,0.0,0.0026109660574412533,0.03207758299142111,0.11973144349123462,0.1298023125699366,0.051100335695635955,0.03319656844461022,0.022006713912719134,0.02424468481909735,0.03618052965311451,0.05221932114882506,0.08877284595300261,0.06154419992540097,0.08205893323386795,0.07497202536367027,0.061171204774337934,0.03580753450205147,0.016038791495710556,0.038418500559492724,0.027228646027601642
south ruislip,0.007564062982401976,0.0006174745291756715,0.0,0.0,0.0,0.012195121951219513,0.05943192343315838,0.13877740043223216,0.13646187094782342,0.05649891941957394,0.02824945970978697,0.021920345785736338,0.021302871256560666,0.024390243902439025,0.028095091077493053,0.037665946279715964,0.06359987650509416,0.1001852423587527,0.10759493670886076,0.05727076258104353,0.029947514665020068,0.02315529484408768,0.02686014201914171,0.01821549861068231
south wimbledon,0.0115277507933424,0.003173369600414481,0.0,0.0,0.0,0.007123890939705978,0.0371089955313775,0.12117090861990804,0.15517129719577746,0.06359691729810245,0.029337478142607343,0.026811734991257042,0.028430801113917492,0.030114629881484358,0.030956544265267793,0.03743280875590959,0.05550158668480021,0.09209248105692637,0.09818016967812966,0.06068259827731365,0.03510135353927855,0.027265073505601967,0.02590505796256719,0.02331455216631047
south woodford,0.010009365488176072,0.0022828377429173494,0.0,0.0,0.0,0.007199719035354718,0.029208616249121987,0.09090376960899087,0.13521423554202763,0.06345118239288224,0.03283774291734957,0.028447670334816204,0.027686724420510418,0.02996956216342777,0.03242800280964645,0.04308124560992742,0.06579255443690002,0.10261062982907984,0.1120931866073519,0.0688948723952236,0.04021306485600562,0.029325684851322874,0.027042847108405526,0.02130648560056193
southfields,0.00925160223278892,0.0006202191440975812,0.0,0.0,0.0,0.004703328509406657,0.03406036799669217,0.11934050031010957,0.13562125284267107,0.05540624353938391,0.0329232995658466,0.02868513541451313,0.0295637792019847,0.03204465577837502,0.03209634070704982,0.04873888774033492,0.06455447591482323,0.08931155675005169,0.10285300806284887,0.06719040727723796,0.035972710357659705,0.03028736820343188,0.026876162910895184,0.019898697539797394
southgate,0.010622585775960008,0.0019313792319927288,0.0,0.0,0.0,0.008520790729379687,0.038116337196091796,0.09236537150647581,0.11622358554873892,0.06413315155646444,0.03930924789820495,0.034935241990456715,0.035957736877982274,0.037037037037037035,0.039479663712792545,0.05243126562144967,0.06538286753010679,0.09196773460577141,0.09463758236764372,0.06401954101340604,0.036753010679391046,0.02851624630765735,0.027039309247898206,0.02062031356509884
southwark,0.004667136315604086,0.0007396970764353645,0.0,0.0,0.0,0.004068333920394505,0.022014793941528707,0.07150405072208524,0.13568157802042974,0.10553011623811201,0.04122930609369496,0.032828460725607606,0.036562169778090875,0.03751320887636492,0.03735470235998591,0.04769284959492779,0.07914758717858401,0.12381120112715745,0.09223318069742867,0.04401197604790419,0.02666431842197957,0.023106727721028533,0.019038393800634025,0.014600211342021838
st james s park,0.0015243600657256547,0.0,0.0,0.0,0.0,0.0021578603527804725,0.01583750717637044,0.06259774711460415,0.12883812087977353,0.11317878565913725,0.05192722665452458,0.0421673628570863,0.04745313087719993,0.04400847306633936,0.04557242690000594,0.05972719893888702,0.09272860451764892,0.12464118147803535,0.08585908577989824,0.032506483479500324,0.01851008651238295,0.013323302912121632,0.010492348504345416,0.0069487062736325305
st john s wood,0.005611626968106581,0.0007670569236980218,0.0,0.0,0.0,0.003956398869600323,0.02712959224868793,0.0893823173193379,0.12002422285022205,0.07379895034315705,0.0421881308033912,0.038796931772305206,0.04178441663302382,0.04194590230117077,0.04465078724263222,0.05660072668550666,0.07464675010092854,0.09184497375857893,0.08526443278159064,0.05704481227291078,0.03811061768268066,0.026201049656842956,0.022648364957610013,0.017601937828017764
st paul s,0.003705800607339544,0.0008063547617822156,0.0,0.0,0.0,0.0020244651466021584,0.020810815447698458,0.062483915795975085,0.1188086537306775,0.09192444284317258,0.04582496954724038,0.042771115343043904,0.051280731552490265,0.04925626640588811,0.050560159212174244,0.05754284831952236,0.07588313002899445,0.10944121330656922,0.09154700018872133,0.04910185804724896,0.027879286976512773,0.02043337279324721,0.01665894624873471,0.01125465369636454
stamford brook,0.007407407407407408,0.000462962962962963,0.0,0.0,0.0,0.004398148148148148,0.020023148148148148,0.090625,0.1346064814814815,0.07141203703703704,0.036458333333333336,0.03159722222222222,0.0349537037037037,0.03414351851851852,0.03298611111111111,0.04155092592592593,0.06539351851851852,0.09895833333333333,0.10787037037037037,0.06701388888888889,0.03993055555555555,0.03090277777777778,0.028587962962962964,0.020717592592592593
stanmore,0.00936177140996418,0.00244220123738196,0.0,0.0,0.0,0.012373819602735266,0.05397264734614132,0.11608596548355585,0.1169814392705959,0.05014653207424292,0.03296971670465646,0.028248127645718008,0.028492347769456205,0.03166720937805275,0.03337675024422013,0.047622924128948224,0.07204493650276783,0.09402474763920547,0.10232823184630413,0.06374145229566916,0.034353630739172906,0.02393357212634321,0.023607945294692283,0.022224031260175837
stepney green,0.00983139396817858,0.0005224412253621468,0.0,0.0,0.0,0.00569935882213251,0.02298741391593446,0.05822844929945381,0.10444075041557825,0.07470909522678698,0.047542151507955356,0.040845404891949655,0.04089289954880076,0.04265020185229162,0.0447399667537402,0.05675611493706958,0.07546900973640465,0.09760151982901924,0.08966991213488483,0.05979577297554025,0.04331512704820708,0.03177392543338874,0.028591783424364758,0.023937307052956543
stockwell,0.012371705963938974,0.002219140083217753,0.0,0.0,0.0,0.007572815533980583,0.027295423023578364,0.08416088765603329,0.1771983356449376,0.07877947295423024,0.03348127600554785,0.027739251040221916,0.02796116504854369,0.029264909847434118,0.030901525658807213,0.037642163661581136,0.053453536754507626,0.08169209431345353,0.090374479889043,0.06183079056865465,0.04061026352288488,0.03409153952843273,0.0344244105409154,0.02693481276005548
stonebridge park,0.008916629514043692,0.0,0.0,0.0,0.0,0.016792985584782285,0.06003863872789419,0.09362460989745876,0.0960023777678704,0.04844702035963739,0.039827611829395156,0.03328875018576311,0.03566651805617477,0.04190815871600535,0.045772031505424284,0.05617476593847526,0.07281914103135681,0.0954079358002675,0.09124684202704711,0.057066428889879624,0.034329023629068214,0.02704710952593253,0.02719572001783326,0.018427700995690296
stratford,0.004889871436834429,0.0004719542097960661,0.0,0.0,0.0,0.007377389489970086,0.034552016096122525,0.07792212400685576,0.10073560983226108,0.05762454445773171,0.03839507180446192,0.03486428655072443,0.03910832591099583,0.044718548510150564,0.04767802077308229,0.05657772872923668,0.0792847587178459,0.11020308225132804,0.10143466982722217,0.056826125681760924,0.03726309140653,0.030137647396977364,0.023416735567249925,0.016518397342862312
sudbury hill,0.006151288445552784,0.0008312551953449709,0.0,0.0,0.0,0.018620116375727348,0.07364921030756442,0.10806317539484622,0.10723192019950124,0.04987531172069826,0.030091438071487946,0.026932668329177057,0.02942643391521197,0.034746467165419785,0.03890274314214464,0.052202826267664176,0.07680798004987531,0.10374064837905236,0.09825436408977556,0.05652535328345802,0.03258520365752286,0.023607647547797175,0.01828761429758936,0.013466334164588529
sudbury town,0.007398485891259464,0.0006882312456985547,0.0,0.0,0.0,0.016345492085340675,0.062112869924294566,0.1094287680660702,0.11958017894012388,0.05230557467309016,0.03389538885065382,0.028045423262216103,0.029077770130763937,0.03217481073640743,0.03561596696490021,0.04593943565037853,0.07192016517549897,0.0973847212663455,0.1040949759119064,0.0569511355815554,0.034239504473503095,0.024260151410874054,0.021163110805230558,0.017377838953888506
swiss cottage,0.007611027893607546,0.0009716205821626655,0.0,0.0,0.0,0.0039269665195741064,0.02182097890773653,0.07558398445407069,0.12165499372495041,0.07558398445407069,0.043075179142544835,0.034856888385085626,0.03716448726772195,0.04097000121452573,0.040605643496214726,0.051414922472774384,0.07469333225375491,0.09023926156835756,0.09287073397838144,0.06347921136796081,0.0390267600502004,0.03380429942107607,0.028986680701186186,0.02165904214404275
temple,0.003210576015108593,0.0,0.0,0.0,0.0,0.00141643059490085,0.01189801699716714,0.04604973245199874,0.10409191060749134,0.1003777148253069,0.05180988353792886,0.04466477809254013,0.049008498583569406,0.047466163046899594,0.04774944916587976,0.05454831602140384,0.0728989612842304,0.1226628895184136,0.10547686496694995,0.05051935788479698,0.029304375196726472,0.0215926975133774,0.022064841045011017,0.013188542650299024
theydon bois,0.009718498659517426,0.0020107238605898124,0.0,0.0,0.0,0.026474530831099196,0.07506702412868632,0.13237265415549598,0.10388739946380697,0.0388739946380697,0.025804289544235925,0.023458445040214475,0.025804289544235925,0.02781501340482574,0.032171581769437,0.05462466487935657,0.07439678284182305,0.09617962466487935,0.10120643431635389,0.05697050938337802,0.03183646112600536,0.0217828418230563,0.020777479892761394,0.01876675603217158
tooting bec,0.013193651293765507,0.0025205781576149028,0.0,0.0,0.0,0.004765468079240676,0.03154661100389902,0.10728210783348431,0.15001378441179947,0.06395967074947816,0.03016816982395337,0.02741128746406207,0.027647591666338466,0.0278051278011894,0.02784451183490213,0.035524398408885036,0.05147493206254185,0.08081603717852782,0.10239848765310543,0.07463274388562877,0.04521287070221732,0.03524871017289591,0.0330825883186956,0.027450671497774803
tooting broadway,0.01151136250868314,0.002203036618041084,0.0,0.0,0.0,0.007482385630644041,0.03526843306539645,0.0886970328470775,0.12396546591247395,0.06378882603949589,0.03477225364691872,0.032112731963878136,0.034315768581919225,0.03600277860474348,0.03757070556713307,0.046720254043862264,0.06605140418775429,0.09334127220402898,0.09667559789619927,0.0653964473553637,0.04078594819886871,0.031854718666269724,0.028202838146273692,0.023280738314974694
tottenham court road,0.01024068776964774,0.002283610158509411,0.0,0.0,0.0,0.0014460230415474817,0.011046667825592237,0.03344027055644231,0.07132133318583371,0.07393681748502616,0.04132623228029142,0.03807860676075035,0.0451506866634006,0.04756072506597974,0.049781121102454286,0.05684529923985018,0.07087093256633532,0.10879940578725288,0.11406198144665518,0.064747064494208,0.04511117783712881,0.038197133239565716,0.046715236183763456,0.029038987309765
tottenham hale,0.006255924170616114,0.000995260663507109,0.0,0.0,0.0,0.006990521327014218,0.04042654028436019,0.0835781990521327,0.10746445497630332,0.06898104265402843,0.043886255924170614,0.034454976303317536,0.03530805687203791,0.03876777251184834,0.03995260663507109,0.04907582938388626,0.07393364928909953,0.10127962085308057,0.09220379146919432,0.05649289099526066,0.03890995260663507,0.03222748815165877,0.02819905213270142,0.02061611374407583
totteridge and whetstone,0.010442924018725243,0.0016804705317488896,0.0,0.0,0.0,0.008642419877565718,0.0387708558396351,0.1190733405353499,0.14007922218221103,0.061337174408834474,0.031208738446765093,0.027607730164446044,0.02772776377385668,0.030248469571480016,0.03192894010322891,0.04009122554315208,0.06433801464410034,0.09314608090265274,0.10250870243668227,0.0627775777217621,0.035649981994958585,0.027367662945624774,0.025927259632697156,0.019445444724522868
tower hill,0.0022378415860308254,0.0,0.0,0.0,0.0,0.002852460049799855,0.024442903520660635,0.06305355060358685,0.11668295142938191,0.08727582185520219,0.04927979323604501,0.04393734043559114,0.04658492766413465,0.04634853594730041,0.04987865225202509,0.05941311816433952,0.08510101806032716,0.12122167239259936,0.09411542219560627,0.044315567182525925,0.02668074510669146,0.014341097487944023,0.013300973933873358,0.008935606896334353
tufnell park,0.012360351794628001,0.001980825608113462,0.0,0.0,0.0,0.0029316219000079234,0.017668964424372078,0.06639727438396324,0.12590127565169162,0.07701449964345139,0.040567308454163696,0.03375326836225339,0.03311940416765708,0.037239521432533076,0.03446636558117423,0.043736629427145235,0.0570477775136677,0.0786783931542667,0.09935821250297124,0.07384517867046986,0.046985183424451314,0.039061880991997464,0.04341969732984708,0.03446636558117423
turnham green,0.009870419113180805,0.0013160558817574407,0.0,0.0,0.0,0.003948167645272322,0.02404332860903017,0.0876189512046973,0.11976108523992711,0.06413241546871837,0.035887831544847135,0.03300263211176351,0.0344705405952622,0.035381656205709655,0.03644462441789836,0.0456063980562867,0.0688398461226969,0.09541405142741445,0.10730917189714517,0.06838428831747317,0.03781129783356955,0.03193966389957481,0.0332051022474185,0.025612472160356347
turnpike lane,0.016573224077382785,0.0021563674450126302,0.0,0.0,0.0,0.012969009919290246,0.046146263323270285,0.07451789784979361,0.09571190930934631,0.06176452467500462,0.039245887499229866,0.03502556835684801,0.03444026862177315,0.037243546300289566,0.03992360298194812,0.047994578276138254,0.06626209106031668,0.0909062904318896,0.09481855708212679,0.06453699710430658,0.04164869693795823,0.03499476310763354,0.0334853058961247,0.02963464974431643
upminster,0.007683020524640544,0.0005487871803314674,0.0,0.0,0.0,0.01196356053122599,0.05070793546262759,0.11173306991548677,0.09658654373833828,0.03325650312808693,0.02107342772472835,0.018658764131269892,0.018988036439468774,0.026890571836241904,0.027549116452639667,0.05114696520689277,0.09000109757436066,0.13247722533201625,0.11765997146306663,0.0625617385577873,0.03786631544287125,0.027549116452639667,0.03117111184282735,0.02392712106245198
upminster bridge,0.004724017901541522,0.0007458975634012929,0.0,0.0,0.0,0.01616111387369468,0.05718547986076579,0.12207856787667827,0.1608652411735455,0.05842864246643461,0.04375932371954252,0.03257086026852312,0.032073595226255594,0.03406265539532571,0.04450522128294381,0.06489308801591248,0.0919940328194928,0.07284932869219293,0.07284932869219293,0.03356539035305818,0.018150174042764793,0.013674788662357036,0.012431626056688214,0.012431626056688214
upney,0.00637160086471726,0.0007964501080896575,0.0,0.0,0.0,0.025941517806348846,0.07987256798270566,0.09796336329502787,0.11127545795881215,0.059392422346114464,0.03640914779838434,0.03151666856297645,0.030265104107406987,0.03379224030037547,0.03868471953578337,0.05199681419956764,0.07190806690180908,0.09807714188189783,0.09261576971214018,0.05176925702582774,0.029354875412447377,0.02230060302651041,0.016270337922403004,0.013425873250654226
upton park,0.00871810347718204,0.0011400596854776515,0.0,0.0,0.0,0.019615732823659592,0.06937598497803708,0.08181604801663146,0.09247895919256949,0.06012138282533615,0.03963383965395836,0.035945411259765955,0.03661603460416457,0.040405056500016766,0.04429467189752875,0.05579586225396506,0.07098548100459377,0.09254602152700936,0.08936056064111592,0.05797538812326057,0.03614659826308554,0.02712671428092412,0.022063508030714548,0.017838580961003252
uxbridge,0.005826310003664346,0.00131916452913155,0.0,0.0,0.0,0.005093440820813485,0.030743862220593624,0.07647489923048736,0.10883107365335287,0.07042872847196775,0.048589226823012095,0.04514474166361304,0.04752656650787834,0.04785635764016123,0.04833272260901429,0.06101135947233419,0.08644192011725907,0.11359472334188347,0.0831440087944302,0.04675705386588494,0.026676438255771345,0.018541590326126785,0.015793330890436056,0.01187248076218395
vauxhall,0.006629020378099681,0.0010741468205254113,0.0,0.0,0.0,0.0044398068581717,0.03750306899091579,0.08773222031262787,0.1236291840576152,0.08426426057778869,0.039252393812914316,0.0306796791881496,0.03213233488828873,0.033656600376462883,0.03440338816597103,0.043057942548490054,0.06776331942057451,0.10845813896390867,0.10012071364268761,0.056121613880022916,0.03463867746951469,0.028060806940011458,0.026536541451837304,0.019846141255421883
victoria,0.005773592407908564,0.0006735181586175837,0.0,0.0,0.0,0.0031525518629268827,0.023926123984143923,0.06383004621308329,0.09626035128435044,0.07749110428576646,0.04952387134991703,0.042760288395606715,0.04508920058263378,0.04607107645242568,0.046744594611043265,0.05511082619579903,0.07542997642686444,0.10352704418847147,0.09442643437052425,0.05424661313684996,0.03591150133689297,0.029922869998823372,0.030641018878795133,0.01948739587855575
walthamstow central,0.01484001083651907,0.0010987026278558743,0.0,0.0,0.0,0.01830167665031155,0.07174678667108154,0.08443454441467746,0.08657174678667108,0.05230125523012552,0.046898046416423346,0.025676529905782487,0.026248457301104724,0.028295355347521145,0.038484693416814666,0.0478462418349839,0.07284548929893742,0.08615032660064417,0.12183558592456578,0.07800788657776707,0.0353541434634719,0.026308660184822853,0.02087534992926161,0.015878510580656813
wanstead,0.008863733447244768,0.0012815036309269544,0.0,0.0,0.0,0.008863733447244768,0.030542503203759078,0.0947244767193507,0.13840239214011107,0.06204613413071337,0.037590773173857325,0.03460059803502777,0.03417343015805212,0.03598889363519863,0.035775309696710805,0.049017513882956,0.06354122170012814,0.09194788551900897,0.0970739000427168,0.06129859034600598,0.037056813327637765,0.028299871849636907,0.02680478428022213,0.02210593763348996
warren street,0.004363188990458206,0.0008726377980916413,0.0,0.0,0.0,0.002288886027781354,0.015993591119122214,0.060655479736205886,0.12026665522223652,0.09919459822897443,0.047193968785316794,0.03733745332818334,0.040799393445202635,0.04068494914381357,0.03945467290388109,0.0476660515285467,0.07430296267685221,0.12156845915053717,0.10079681844842138,0.053674377351472756,0.035048567300401984,0.025878717651602934,0.018554282362702602,0.013404288800194555
warwick avenue,0.007537499057812618,0.0,0.0,0.0,0.0,0.002110499736187533,0.0224617471922816,0.08185723976784504,0.1321323584834552,0.07529961558754805,0.041380869827391274,0.03504937061882867,0.03557699555287556,0.03648149543981307,0.03776287027964122,0.04567724429034446,0.06210899223637597,0.08758573905178262,0.09715836285520464,0.0682143664732042,0.04198386975201628,0.033843370769578655,0.03233587095801613,0.02344162206979724
waterloo,0.005833649520299203,0.0006978698032413681,0.0,0.0,0.0,0.001981814732505827,0.022318282833757926,0.08252141037454605,0.127056344517318,0.07472288470919833,0.039836169982112854,0.031349937665998154,0.0331657542414223,0.0338331345872405,0.03398558187435633,0.042116103853867416,0.06973616456176486,0.11863109111604965,0.11343094476665402,0.0598846820965906,0.03425659927367337,0.02767765190525232,0.027193208303973114,0.019770719280177786
watford,0.006625727213962508,0.0003232062055591467,0.0,0.0,0.0,0.014705882352941176,0.05542986425339366,0.14091790562378798,0.1363930187459599,0.04088558500323206,0.024725274725274724,0.024240465416936006,0.02343244990303814,0.029896574014221074,0.028926955397543634,0.08063994828700712,0.07191338073691014,0.08306399482870071,0.09389140271493213,0.06027795733678087,0.03135100193923723,0.02068519715578539,0.01777634130575307,0.013897866839043309
wembley central,0.008187908361591266,0.0004135307253328922,0.0,0.0,0.0,0.011413448019187826,0.04954098089488049,0.08816475064097262,0.09825490033909519,0.059465718302869904,0.04548837978661815,0.03994706806715739,0.04085683566288975,0.04375155074022,0.048383094863948393,0.05657100322553966,0.07211975849805641,0.09254817632950128,0.08353320651724423,0.049127450169547594,0.031511041270366386,0.024563725084773797,0.030683979819700603,0.025473492680506162
wembley park,0.007849511387738112,0.0012289639041408154,0.0,0.0,0.0,0.00842434934290075,0.03938631092786775,0.07583896608456064,0.10105254811790125,0.05902991139566691,0.038613252988166265,0.03383615136078019,0.036591409145870085,0.03914844694642114,0.04083331681500129,0.05163630597236813,0.07619576205673056,0.10511605780094749,0.09918928026323615,0.06923824059941723,0.03821681301908859,0.02737417986481397,0.031279113560229145,0.01992110844615354
west acton,0.010471204188481676,0.0016828721017202693,0.0,0.0,0.0,0.007853403141361256,0.032535527299925204,0.09554973821989529,0.14360508601346297,0.06488406881077038,0.03328347045624533,0.030852655198204935,0.032535527299925204,0.037210172026925954,0.039827973074046376,0.06675392670157068,0.06320119670905011,0.08507853403141362,0.08676140613313388,0.058152580403889306,0.036088257292445775,0.029917726252804786,0.023747195213163798,0.0200074794315632
west brompton,0.0019178082191780822,6.84931506849315e-05,0.0,0.0,0.0,0.0013698630136986301,0.019931506849315068,0.10061643835616438,0.13054794520547947,0.08842465753424658,0.052671232876712326,0.04335616438356164,0.0426027397260274,0.042054794520547945,0.04952054794520548,0.061232876712328764,0.07143835616438356,0.08575342465753424,0.0741095890410959,0.046027397260273974,0.030753424657534247,0.02376712328767123,0.022808219178082192,0.011027397260273972
